140487,SBI Funds Management Private Limited,SBI Long Term Advantage Fund - Series IV,Direct,Growth,Close Ended,Undefined,ELSS,140487,ELSS,INF200KA1LS9
140507,UTI Asset Management Company Ltd,UTI - Dual Advantage Fixed Term Fund Series IV-II (1278 Days),Direct,Growth,Close Ended,Undefined,Income,140507,Income,INF789FC1HX1
140512,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXII- Series 7,Direct,Growth,Close Ended,Undefined,Income,140512,Income,INF204KB1HC6
140514,Nippon Life India Asset Management Limited,Nippon India Dual Advantage Fixed Tenure Fund X- Plan F,Direct,Growth,Close Ended,Undefined,Income,140514,Income,INF204KB1GX4
140524,UTI Asset Management Company Ltd,UTI - FTIF Series XXVI-Plan-II (1176 Days),Direct,Growth,Close Ended,Undefined,Income,140524,Income,INF789FC1IF6
140532,Sundaram Asset Management Company Limited,SUNDARAM SELECT MICRO CAP SERIES XII,Direct,Growth,Close Ended,Undefined,Growth,140532,Growth,INF903JA1716
140535,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXII- Series 8,Direct,Growth,Close Ended,Undefined,Income,140535,Income,INF204KB1HG7
140543,UTI Asset Management Company Ltd,UTI - Dual Advantage Fixed Term Fund Series IV-III (1279 Days),Direct,Growth,Close Ended,Undefined,Income,140543,Income,INF789FC1IP5
140552,HDFC Asset Management Company Limited,HDFC FMP 1199D January 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140552,Income,INF179KB1ZM8
140560,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXII- Series 9,Direct,Growth,Close Ended,Undefined,Income,140560,Income,INF204KB1HO1
140564,PGIM India Asset Management Private Limited,PGIM India Fixed Duration Fund - Series AB,Direct,Growth,Close Ended,Undefined,Income,140564,Income,INF663L01OU2
140575,Sundaram Asset Management Company Limited,SUNDARAM TOP 100 SERIES VI,Direct,Growth,Close Ended,Undefined,Growth,140575,Growth,INF903JA1757
140585,HDFC Asset Management Company Limited,HDFC FMP 1169D February 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140585,Income,INF179KB1A42
140594,Axis Asset Management Company Ltd.,Axis Emerging Opportunities Fund - Series 2 (1400 Days),Direct,Growth,Close Ended,Undefined,Growth,140594,Growth,INF846K01YX8
140597,SBI Funds Management Private Limited,SBI DUAL ADVANTAGE FUND - SERIES XIX,Direct,Growth,Close Ended,Undefined,Income,140597,Income,INF200KA1LW1
140600,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXII- Series 10,Direct,Growth,Close Ended,Undefined,Income,140600,Income,INF204KB1HK9
140603,IDFC Asset Management Company Limited,IDFC CREDIT RISK FUND,Direct,Growth,Open Ended,Debt Scheme,Credit Risk Fund,140603,Credit Risk Fund,INF194KA1X61
140613,Mahindra Manulife Investment Management Pvt Ltd (Formerly Mahindra Asset Management Company Pvt Ltd),Mahindra Manulife Low Duration Fund,Direct,Growth,Open Ended,Debt Scheme,Low Duration Fund,140613,Low Duration Fund,INF174V01267
140632,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 199,Direct,Growth,Close Ended,Undefined,Income,140632,Income,INF174K018K8
140635,UTI Asset Management Company Ltd,UTI - FTIF Series XXVI-Plan-III (1169 Days),Direct,Growth,Close Ended,Undefined,Income,140635,Income,INF789FC1IX9
140660,Sundaram Asset Management Company Limited,SUNDARAM VALUE FUND SERIES VII,Direct,Growth,Close Ended,Undefined,Growth,140660,Growth,INF903JA1799
140655,UTI Asset Management Company Ltd,UTI - Dual Advantage Fixed Term Fund Series IV-IV (1997 Days),Direct,Growth,Close Ended,Undefined,Income,140655,Income,INF789FC1IL4
140666,HDFC Asset Management Company Limited,HDFC FMP 1178D February 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140666,Income,INF179KB1B09
140672,PGIM India Asset Management Private Limited,PGIM India Fixed Duration Fund - Series AC,Direct,Growth,Close Ended,Undefined,Income,140672,Income,INF663L01PI4
140692,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OD (1145 days),Direct,Growth,Close Ended,Undefined,Income,140692,Income,INF209KB1CW0
140694,HDFC Asset Management Company Limited,HDFC FMP 1170D February 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140694,Income,INF179KB1C24
140701,HDFC Asset Management Company Limited,HDFC FMP 1150D February 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140701,Income,INF179KB1C81
140717,HDFC Asset Management Company Limited,HDFC FMP 1155D February 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140717,Income,INF179KB1B66
140735,SBI Funds Management Private Limited,SBI DEBT FUND SERIES B - 46 (1155 DAYS),Direct,Growth,Close Ended,Undefined,Income,140735,Income,INF200KA1MA5
140738,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 1,Direct,Growth,Close Ended,Undefined,Income,140738,Income,INF204KB1IA8
140744,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 2,Direct,Growth,Close Ended,Undefined,Income,140744,Income,INF204KB1IE0
140751,Sundaram Asset Management Company Limited,SUNDARAM TOP 100 SERIES VII,Direct,Growth,Close Ended,Undefined,Growth,140751,Growth,INF903JA1872
140761,SBI Funds Management Private Limited,SBI DEBT FUND SERIES B - 49 (1170 DAYS),Direct,Growth,Close Ended,Undefined,Income,140761,Income,INF200KA1MU3
140769,Mirae Asset Investment Managers (India) Pvt. Ltd.,Mirae Asset Dynamic Bond Fund,Direct,Growth,Open Ended,Debt Scheme,Dynamic Bond,140769,Dynamic Bond,INF769K01DR8
140788,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OE (1153 days),Direct,Growth,Close Ended,Undefined,Income,140788,Income,INF209KB1DC0
140793,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OF (1151 days),Direct,Growth,Close Ended,Undefined,Income,140793,Income,INF209KB1DI7
140799,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Resurgent India Fund - Series 3,Direct,Growth,Close Ended,Undefined,Growth,140799,Growth,INF209KB1DN7
140824,PGIM India Asset Management Private Limited,PGIM India Dual Advantage Fund -Series 1,Direct,Growth,Close Ended,Undefined,Income,140824,Income,INF663L01QK8
140833,DSP Investment Managers Private Limited,DSP FMP - Series 204 - 37M,Direct,Growth,Close Ended,Undefined,Income,140833,Income,INF740KA1AG4
140846,IDFC Asset Management Company Limited,IDFC FIXED TERM PLAN SERIES-129 (1147 Days),Direct,Growth,Close Ended,Undefined,Income,140846,Income,INF194KA1Y52
140857,UTI Asset Management Company Ltd,UTI - FTIF Series XXVI-Plan-V (1160 Days),Direct,Growth,Close Ended,Undefined,Income,140857,Income,INF789FC1JR9
140865,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 3,Direct,Growth,Close Ended,Undefined,Income,140865,Income,INF204KB1II1
140879,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OG (1146 days),Direct,Growth,Close Ended,Undefined,Income,140879,Income,INF209KB1DS6
140884,Invesco Asset Management (India) Private Limited,Invesco India Fixed Maturity Plan - Series 29 - Plan B,Direct,Growth,Close Ended,Undefined,Income,140884,Income,INF205K011L4
140887,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OH (1120 days),Direct,Growth,Close Ended,Undefined,Income,140887,Income,INF209KB1EE4
140912,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 200,Direct,Growth,Close Ended,Undefined,Income,140912,Income,INF174K013M5
140917,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 4,Direct,Growth,Close Ended,Undefined,Income,140917,Income,INF204KB1IU6
140922,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OI (1120 days),Direct,Growth,Close Ended,Undefined,Income,140922,Income,INF209KB1EK1
140925,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 5,Direct,Growth,Close Ended,Undefined,Income,140925,Income,INF204KB1IY8
140936,PGIM India Asset Management Private Limited,PGIM India Fixed Duration Fund - Series AF,Direct,Growth,Close Ended,Undefined,Income,140936,Income,INF663L01QY9
140950,PGIM India Asset Management Private Limited,PGIM India Fixed Duartion Fund - Series AE,Direct,Growth,Close Ended,Undefined,Income,140950,Income,INF663L01RM2
140962,HDFC Asset Management Company Limited,HDFC FMP 1213D March 2017 (1),Direct,Growth,Close Ended,Undefined,Income,140962,Income,INF179KB1F62
140964,UTI Asset Management Company Ltd,UTI - FTIF Series XXVI-Plan-VI (1146 Days),Direct,Growth,Close Ended,Undefined,Income,140964,Income,INF789FC1KB1
140976,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 6,Direct,Growth,Close Ended,Undefined,Income,140976,Income,INF204KB1JC2
140984,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OJ (1136 days),Direct,Growth,Close Ended,Undefined,Income,140984,Income,INF209KB1FU7
140989,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 201,Direct,Growth,Close Ended,Undefined,Income,140989,Income,INF174K017M6
140994,PGIM India Asset Management Private Limited,PGIM India Fixed Duration Fund - Series AG,Direct,Growth,Close Ended,Undefined,Income,140994,Income,INF663L01SA5
140998,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OK (1135 days),Direct,Growth,Close Ended,Undefined,Income,140998,Income,INF209KB1GA7
141006,BNP Paribas Asset Management India Private Limited,BNP PARIBAS SUBSTANTIAL EQUITY HYBRID FUND,Direct,Growth,Open Ended,Hybrid Scheme,Aggressive Hybrid Fund,141006,Aggressive Hybrid Fund,INF251K01OZ7
141013,UTI Asset Management Company Ltd,UTI - FTIF Series XXVI-Plan-VII (1140 Days),Direct,Growth,Close Ended,Undefined,Income,141013,Income,INF789FC1KL0
141021,DSP Investment Managers Private Limited,DSP FMP - Series 205 - 37M,Direct,Growth,Close Ended,Undefined,Income,141021,Income,INF740KA1AY7
141030,IDFC Asset Management Company Limited,IDFC FIXED TERM PLAN SERIES-131 (1139 Days),Direct,Growth,Close Ended,Undefined,Income,141030,Income,INF194KA15A1
141036,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 7,Direct,Growth,Close Ended,Undefined,Income,141036,Income,INF204KB1JK5
141043,Franklin Templeton Asset Management (India) Private Limited,Franklin India Fixed Maturity Plans - Series 1 - Plan A (1108 days),Direct,Growth,Close Ended,Undefined,Income,141043,Income,INF090I01LV8
141047,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 202,Direct,Growth,Close Ended,Undefined,Income,141047,Income,INF174K011N7
141056,Edelweiss Asset Management Limited,Edelweiss Fixed Maturity Plan - Series 41,Direct,Growth,Close Ended,Undefined,Income,141056,Income,INF754K01EN7
141104,DSP Investment Managers Private Limited,DSP FMP - Series 209 - 37M,Direct,Growth,Close Ended,Undefined,Income,141104,Income,INF740KA1BW9
141111,UTI Asset Management Company Ltd,UTI - FTIF Series XXVI-Plan-VIII (1154 Days),Direct,Growth,Close Ended,Undefined,Income,141111,Income,INF789FC1MR3
141123,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OL (1148 days),Direct,Growth,Close Ended,Undefined,Income,141123,Income,INF209KB1GG4
141132,HDFC Asset Management Company Limited,HDFC FMP 1188D March 2017 (1),Direct,Growth,Close Ended,Undefined,Income,141132,Income,INF179KB1H60
141135,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OM (1146 days),Direct,Growth,Close Ended,Undefined,Income,141135,Income,INF209KB1GM2
141141,Sundaram Asset Management Company Limited,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE SERIES V,Direct,Growth,Close Ended,Undefined,ELSS,141141,ELSS,INF903JA1955
141145,Sundaram Asset Management Company Limited,SUNDARAM SELECT MICRO CAP SERIES XIV,Direct,Growth,Close Ended,Undefined,Growth,141145,Growth,INF903JA1997
141154,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 8,Direct,Growth,Close Ended,Undefined,Income,141154,Income,INF204KB1JS8
141156,Nippon Life India Asset Management Limited,Nippon India Dual Advantage Fixed Tenure Fund XI- Plan A,Direct,Growth,Close Ended,Undefined,Income,141156,Income,INF204KB1JV2
141176,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan IX(1113 Days),Direct,Growth,Close Ended,Undefined,Income,141176,Income,INF789FC1NB5
141179,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 9,Direct,Growth,Close Ended,Undefined,Income,141179,Income,INF204KB1KA4
141187,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIII- Series 10,Direct,Growth,Close Ended,Undefined,Income,141187,Income,INF204KB1KE6
141193,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan X (1107 Days),Direct,Growth,Close Ended,Undefined,Income,141193,Income,INF789FC1NL4
141204,HSBC Asset Management (India) Private Ltd.,HSBC Fixed Term Series 128 (1106 days plan),Direct,Growth,Close Ended,Undefined,Income,141204,Income,INF336L01LX5
141215,DSP Investment Managers Private Limited,DSP FMP - Series 210 - 36M,Direct,Growth,Close Ended,Undefined,Income,141215,Income,INF740KA1CC9
141219,HDFC Asset Management Company Limited,HDFC FMP 1172D APRIL 2017 (1),Direct,Growth,Close Ended,Undefined,Income,141219,Income,INF179KB1I28
141226,Mahindra Manulife Investment Management Pvt Ltd (Formerly Mahindra Asset Management Company Pvt Ltd),Mahindra Manulife Multi Cap Badhat Yojana,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,141226,Multi Cap Fund,INF174V01341
141229,HDFC Asset Management Company Limited,HDFC FMP 1165D April 2017 (1),Direct,Growth,Close Ended,Undefined,Income,141229,Income,INF179KB1J01
141236,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan XI (1105 Days),Direct,Growth,Close Ended,Undefined,Income,141236,Income,INF789FC1SZ3
141244,UTI Asset Management Company Ltd,UTI - Capital Protection Oriented Scheme - Series IX-I (1467 Days),Direct,Growth,Close Ended,Undefined,Income,141244,Income,INF789FC1TF3
141248,Union Asset Management Company Private Limited,Union Largecap Fund,Direct,Growth,Open Ended,Equity Scheme,Large Cap Fund,141248,Large Cap Fund,INF582M01CU7
141253,Sundaram Asset Management Company Limited,SUNDARAM HYBRID SERIES U,Direct,Growth,Close Ended,Undefined,Income,141253,Income,INF903JA1AE5
141283,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 203,Direct,Growth,Close Ended,Undefined,Income,141283,Income,INF174K019N0
141296,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan XII (1096 Days),Direct,Growth,Close Ended,Undefined,Income,141296,Income,INF789FC1TN7
141304,Canara Robeco Asset Management Company Limited,Canara Robeco Capital Protection Oriented Fund- Series 8,Direct,Growth,Close Ended,Undefined,Income,141304,Income,INF760K01IM7
141307,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan XIII (1124 Days),Direct,Growth,Close Ended,Undefined,Income,141307,Income,INF789FC1TX6
141317,DSP Investment Managers Private Limited,DSP FMP - Series 211 -38M,Direct,Growth,Close Ended,Undefined,Income,141317,Income,INF740KA1CI6
141335,Franklin Templeton Asset Management (India) Private Limited,Franklin India Fixed Maturity Plans - Series 1 - Plan B (1104 days),Direct,Growth,Close Ended,Undefined,Income,141335,Income,INF090I01MB8
141342,Sundaram Asset Management Company Limited,SUNDARAM VALUE FUND SERIES VIII,Direct,Growth,Close Ended,Undefined,Growth,141342,Growth,INF903JA1AJ4
141348,SBI Funds Management Private Limited,SBI DUAL ADVANTAGE FUND - SERIES XXII,Direct,Growth,Close Ended,Undefined,Income,141348,Income,INF200KA1OQ7
141367,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 204,Direct,Growth,Close Ended,Undefined,Income,141367,Income,INF174K016O4
141369,Axis Asset Management Company Ltd.,Axis Equity Advantage Fund - Series 1,Direct,Growth,Close Ended,Undefined,Growth,141369,Growth,INF846K01ZJ4
141381,HDFC Asset Management Company Limited,HDFC FMP 1166D May 2017 (1),Direct,Growth,Close Ended,Undefined,Income,141381,Income,INF179KB1O20
141388,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 1,Direct,Growth,Close Ended,Undefined,Income,141388,Income,INF204KB1NO9
141392,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 2,Direct,Growth,Close Ended,Undefined,Income,141392,Income,INF204KB1NS0
141402,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan XIV (1105 Days),Direct,Growth,Close Ended,Undefined,Income,141402,Income,INF789FC1ZV7
141404,Sundaram Asset Management Company Limited,SUNDARAM SELECT MICRO CAP SERIES XV,Direct,Growth,Close Ended,Undefined,Growth,141404,Growth,INF903JA1AN6
141418,Nippon Life India Asset Management Limited,Nippon India Dual Advantage Fixed Tenure Fund- XI- Plan B,Direct,Growth,Close Ended,Undefined,Income,141418,Income,INF204KB1NJ9
141430,HDFC Asset Management Company Limited,HDFC Equity Opp Fund - II - 1126D May 2017 (1),Direct,Growth,Close Ended,Undefined,Growth,141430,Growth,INF179KB1T66
141432,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 3,Direct,Growth,Close Ended,Undefined,Income,141432,Income,INF204KB1NU6
141452,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVI - Plan XV (1097 Days),Direct,Growth,Close Ended,Undefined,Income,141452,Income,INF789FC1A95
141461,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 4,Direct,Growth,Close Ended,Undefined,Income,141461,Income,INF204KB1OA6
141475,IDBI Asset Management Limited,IDBI Small Cap Fund,Direct,Growth,Open Ended,Equity Scheme,Small Cap Fund,141475,Small Cap Fund,INF397L01JS1
141466,UTI Asset Management Company Ltd,UTI - Capital Protection Oriented Scheme - Series IX-II (1462 Days),Direct,Growth,Close Ended,Undefined,Income,141466,Income,INF789FC1A12
141469,HSBC Asset Management (India) Private Ltd.,HSBC Fixed Term Series 129 (1120 days plan),Direct,Growth,Close Ended,Undefined,Income,141469,Income,INF336L01MB9
141485,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan I (1113 Days),Direct,Growth,Close Ended,Undefined,Income,141485,Income,INF789FC1L50
141495,HDFC Asset Management Company Limited,HDFC FMP 1136D June 2017 (1),Direct,Growth,Close Ended,Undefined,Income,141495,Income,INF179KB1U55
141499,Sundaram Asset Management Company Limited,SUNDARAM SELECT SMALL CAP SERIES V,Direct,Growth,Close Ended,Undefined,Growth,141499,Growth,INF903JA1AR7
141521,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 6,Direct,Growth,Close Ended,Undefined,Income,141521,Income,INF204KB1PK2
141524,SBI Funds Management Private Limited,SBI DEBT FUND SERIES C - 1 (1100 DAYS),Direct,Growth,Close Ended,Undefined,Income,141524,Income,INF200KA1PW2
141534,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan II (1161 Days),Direct,Growth,Close Ended,Undefined,Income,141534,Income,INF789FC1M59
141553,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 7,Direct,Growth,Close Ended,Undefined,Income,141553,Income,INF204KB1PO4
141561,Sundaram Asset Management Company Limited,SUNDARAM SELECT SMALL CAP SERIES VI,Direct,Growth,Close Ended,Undefined,Growth,141561,Growth,INF903JA1AV9
141564,Sundaram Asset Management Company Limited,SUNDARAM LONG TERM MICRO CAP TAX ADVANTAGE FUND SERIES VI,Direct,Growth,Close Ended,Undefined,ELSS,141564,ELSS,INF903JA1AZ0
141572,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan III (1096 Days),Direct,Growth,Close Ended,Undefined,Income,141572,Income,INF789FC1N58
141580,HDFC Asset Management Company Limited,HDFC Equity Opp Fund - II - 1100D June 2017 (1),Direct,Growth,Close Ended,Undefined,Growth,141580,Growth,INF179KB1V13
141583,Nippon Life India Asset Management Limited,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan C,Direct,Growth,Close Ended,Undefined,Income,141583,Income,INF204KB1PV9
141588,Axis Asset Management Company Ltd.,AXIS Corporate Debt Fund,Direct,Growth,Open Ended,Debt Scheme,Corporate Bond Fund,141588,Corporate Bond Fund,INF846K01ZM8
141608,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Resurgent India Fund - Series 4,Direct,Growth,Close Ended,Undefined,Growth,141608,Growth,INF209KB1HT5
141614,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 8,Direct,Growth,Close Ended,Undefined,Income,141614,Income,INF204KB1PS5
141616,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 9,Direct,Growth,Close Ended,Undefined,Income,141616,Income,INF204KB1QF0
141620,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan IV (1113 Days),Direct,Growth,Close Ended,Undefined,Income,141620,Income,INF789FC1O65
141634,SBI Funds Management Private Limited,SBI DUAL ADVANTAGE FUND - SERIES XXIII,Direct,Growth,Close Ended,Undefined,Income,141634,Income,INF200KA1QY6
141638,PGIM India Asset Management Private Limited,PGIM India Fixed Duration Fund - Series AH,Direct,Growth,Close Ended,Undefined,Income,141638,Income,INF663L01UR5
141642,Axis Asset Management Company Ltd.,Axis Dynamic Equity Fund,Direct,Growth,Open Ended,Hybrid Scheme,Dynamic Asset Allocation or Balanced Advantage,141642,Dynamic Asset Allocation or Balanced Advantage,INF846K01A29
141658,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXIV- Series 10,Direct,Growth,Close Ended,Undefined,Income,141658,Income,INF204KB1QJ2
141666,Axis Asset Management Company Ltd.,Axis Equity Advantage Fund - Series 2,Direct,Growth,Close Ended,Undefined,Growth,141666,Growth,INF846K01A86
141690,Nippon Life India Asset Management Limited,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan D,Direct,Growth,Close Ended,Undefined,Income,141690,Income,INF204KB1QU9
141700,UTI Asset Management Company Ltd,UTI - Capital Protection Oriented Scheme - Series IX-III (1389 Days),Direct,Growth,Close Ended,Undefined,Income,141700,Income,NF789FC1Q22
141716,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan V (1097 Days),Direct,Growth,Close Ended,Undefined,Income,141716,Income,INF789FC1P64
141724,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Fixed Term Plan - Series OT (1117 days),Direct,Growth,Close Ended,Undefined,Income,141724,Income,INF209KB1IO4
141727,Union Asset Management Company Private Limited,Union Capital Protection Oriented Fund - Series 8,Direct,Growth,Close Ended,Undefined,Income,141727,Income,INF582M01CY9
141735,HDFC Asset Management Company Limited,HDFC FMP 1430D July 2017 (1),Direct,Growth,Close Ended,Undefined,Income,141735,Income,INF179KB1V96
141740,Sundaram Asset Management Company Limited,SUNDARAM SELECT MICRO CAP SERIES XVI,Direct,Growth,Close Ended,Undefined,Growth,141740,Growth,INF903JA1BD5
141745,SBI Funds Management Private Limited,SBI DEBT FUND SERIES C - 2 (1100 DAYS),Direct,Growth,Close Ended,Undefined,Income,141745,Income,INF200KA1RG1
141757,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan VI (1113 Days),Direct,Growth,Close Ended,Undefined,Income,141757,Income,INF789FC1R54
141778,UTI Asset Management Company Ltd,UTI - FTIF - Series XXVII - Plan VII (1104 Days),Direct,Growth,Close Ended,Undefined,Income,141778,Income,INF789FC1S53
141781,UTI Asset Management Company Ltd,UTI - Dual Advantage Fixed Term Fund Series V - I (1103 Days),Direct,Growth,Close Ended,Undefined,Income,141781,Income,INF789FC1T03
141793,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXV- Series 5,Direct,Growth,Close Ended,Undefined,Income,141793,Income,INF204KB1RI2
141798,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 209,Direct,Growth,Close Ended,Undefined,Income,141798,Income,INF174K017P9
141801,Nippon Life India Asset Management Limited,Nippon India Dual Advantege Fixed Tenure Fund XI- Plan E,Direct,Growth,Close Ended,Undefined,Income,141801,Income,INF204KB1RN2
141808,Indiabulls Asset Management Company Ltd.,Indiabulls Tax Savings Fund,Direct,Growth,Open Ended,Equity Scheme,ELSS,141808,ELSS,INF666M01DK7
141813,BNP Paribas Asset Management India Private Limited,BNP Paribas Focused 25 Equity Fund,Direct,Growth,Open Ended,Equity Scheme,Focussed Fund,141813,Focussed Fund,INF251K01PN0
141821,UTI Asset Management Company Ltd,UTI - FTIF SERIES XXVII - PLAN VIII (1117 DAYS),Direct,Growth,Close Ended,Undefined,Income,141821,Income,INF789FC1U34
141827,UTI Asset Management Company Ltd,UTI - Focussed Equity Fund - Series IV (1104 Days),Direct,Growth,Close Ended,Undefined,Growth,141827,Growth,INF789FC1T45
141832,SBI Funds Management Private Limited,SBI DUAL ADVANTAGE FUND - SERIES XXIV,Direct,Growth,Close Ended,Undefined,Income,141832,Income,INF200KA1RK3
141837,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 210,Direct,Growth,Close Ended,Undefined,Income,141837,Income,INF174K011Q0
141843,UTI Asset Management Company Ltd,UTI - FTIF SERIES XXVII - PLAN IX (1160 DAYS),Direct,Growth,Close Ended,Undefined,Income,141843,Income,INF789FC1V33
141865,Aditya Birla Sun Life AMC Limited,Aditya Birla Sun Life Resurgent India Fund - Series 5,Direct,Growth,Close Ended,Undefined,Growth,141865,Growth,INF209KB1JB9
141868,Nippon Life India Asset Management Limited,Nippon India Capital Builder Fund IV- Series A,Direct,Growth,Close Ended,Undefined,Growth,141868,Growth,INF204KB1RQ5
141873,Sundaram Asset Management Company Limited,SUNDARAM SELECT MICRO CAP SERIES XVII,Direct,Growth,Close Ended,Undefined,Growth,141873,Growth,INF903JA1BH6
141877,DSP Investment Managers Private Limited,DSP Equal Nifty 50 Fund,Direct,Growth,Open Ended,Other Scheme,Index Funds,141877,Index Funds,INF740KA1CR7
141885,Kotak Mahindra Asset Management Company Limited,Kotak FMP Series 211,Direct,Growth,Close Ended,Undefined,Income,141885,Income,INF174K015Q1
141892,UTI Asset Management Company Ltd,UTI - Long Term Advantage Fund Series VI,Direct,Growth,Close Ended,Undefined,ELSS,141892,ELSS,INF789FC1V82
141897,Nippon Life India Asset Management Limited,Nippon India Capital Builder Fund IV - Series B,Direct,Growth,Close Ended,Undefined,Growth,141897,Growth,INF204KB1RU7
141899,UTI Asset Management Company Ltd,UTI - FTIF SERIES XXVII - PLAN X (1118 DAYS),Direct,Growth,Close Ended,Undefined,Income,141899,Income,INF789FC1W73
141910,Nippon Life India Asset Management Limited,Nippon India Fixed Horizon Fund XXXV- Series 6,Direct,Growth,Close Ended,Undefined,Income,141910,Income,INF204KB1RY9
141915,Sundaram Asset Management Company Limited,SUNDARAM VALUE FUND SERIES IX,Direct,Growth,Close Ended,Undefined,Growth,141915,Growth,INF903JA1BL8
141920,IDBI Asset Management Limited,IDBI FOCUSED 30 EQUITY FUND,Direct,Growth,Open Ended,Equity Scheme,Focussed Fund,141920,Focussed Fund,INF397L01KA7
141924,HDFC Asset Management Company Limited,HDFC HOF - I - 1140D November 2017 (1),Direct,Growth,Close Ended,Undefined,Growth,141924,Growth,INF179KB1W61
141925,Axis Asset Management Company Ltd.,Axis Multicap Fund,Direct,Growth,Open Ended,Equity Scheme,Multi Cap Fund,141925,Multi Cap Fund,INF846K01B28
